command,mean,stddev,median,user,system,min,max,parameter_iterations
Graal-EE-G1-PGO,0.04548400568666667,0.0016151223851977904,0.04467172382,0.03662382,0.012217513333333334,0.04418203132,0.048688901320000005,1
Graal-EE-G1-PGO,0.19055115768666667,0.005117100349202854,0.18845497582,0.18334055333333335,0.020406872,0.18681466832000002,0.20817074932000001,100
Graal-EE-G1-PGO,17.086916408286662,0.10867141421426946,17.06835771482,22.465734520000005,0.4802978866666666,16.82600820032,17.26019981632,10000
