command,mean,stddev,median,user,system,min,max,parameter_iterations
Leyden-PreloadOnly,0.37306004416,0.007028982643837349,0.37044969146000006,0.41450914666666666,0.030673277999999995,0.36620517096000005,0.39473417696,1
Leyden-PreloadOnly,1.7470302597933334,0.00898328689949274,1.74593023446,1.7573908133333334,0.062377360000000014,1.73557247096,1.7781896269600002,100
Leyden-PreloadOnly,140.3403916338933,0.3033559617098698,140.35080442895998,139.97911528,0.4733030933333333,139.86573156295998,141.12205839196,10000
