command,mean,stddev,median,user,system,min,max,parameter_iterations
Leyden,0.36256128215999994,0.0317573290396449,0.36365552096000003,0.5958957799999999,0.058485273333333324,0.28107332196,0.42886043896000003,1
Leyden,1.2763744238599997,0.07329275500230764,1.2746468759599998,2.295879313333333,0.10509307333333333,1.14484254196,1.4481694619599998,100
Leyden,25.407886392826658,0.22153621089382422,25.39642084746,44.691260146666664,0.5722507066666667,24.974119209959998,25.832165348959997,10000
