command,mean,stddev,median,user,system,min,max,parameter_iterations
Graal-CE,0.04727916985333334,0.0010714180976872467,0.04708093682,0.03274596666666666,0.014544950000000001,0.04670481382,0.05279695882,1
Graal-CE,0.30914791365333344,0.0006107005442306933,0.30920177181999997,0.2725304333333333,0.036654626666666655,0.30782196382,0.31041657482,100
Graal-CE,37.79699715278668,0.09558672092007689,37.79600496282,35.5276723,2.269455493333333,37.62795965782,38.02149938182,10000
