command,mean,stddev,median,user,system,min,max,parameter_iterations
AOT,0.24745302148,0.004456608430682277,0.24645168918000002,0.6520897866666666,0.0926164,0.24127488118,0.25846819718,1
AOT,0.67853011528,0.017909362568938932,0.67628932318,3.499463653333333,0.2591573333333333,0.6621380841800001,0.76465332718,100
AOT,20.42909282961333,0.13850587560807737,20.41731133418,65.79374095333334,2.575928333333334,20.174688339179998,20.805052080179998,10000
