command,mean,stddev,median,user,system,min,max,parameter_iterations
Graal-EE-G1,0.05007765860000001,0.0015882726783036849,0.049288665800000006,0.03816902666666666,0.015312683999999998,0.0485673088,0.0532815798,1
Graal-EE-G1,0.23635961243333334,0.00168516683857987,0.23583148280000002,0.18876522666666665,0.05125042666666666,0.2341583298,0.2404710818,100
Graal-EE-G1,20.321984898633332,0.10758983530011,20.2916995858,28.984292326666665,0.5963624266666667,20.1186165598,20.5827644598,10000
