command,mean,stddev,median,user,system,min,max,parameter_iterations
Leyden-Premain,0.21961889036,0.011771820019622082,0.21720045246000003,0.3013675266666666,0.04830988666666666,0.20120455946000002,0.24752383846000003,1
Leyden-Premain,0.5852734637933333,0.011327695071756645,0.58693372546,0.954890593333333,0.09511682,0.56552001046,0.6066023124600001,100
Leyden-Premain,25.672371022326665,0.748758942319185,25.46421217846,42.53794232666667,0.5470094200000001,24.76453792446,27.06355066346,10000
