command,mean,stddev,median,user,system,min,max,parameter_iterations
JDK24-Static-CDS,0.39791583584,0.02138822782939401,0.40361596224000007,0.6746107000000001,0.04136342,0.36278172624000005,0.43104779024000006,1
JDK24-Static-CDS,1.6897942097066665,0.062168477267566184,1.69383701274,3.0802355666666665,0.11871258666666665,1.54673260324,1.79973922524,100
JDK24-Static-CDS,26.237219519106667,0.3535351971823499,26.16284208074,47.786091299999995,0.6705849533333333,25.49901388624,27.068622441240002,10000
