command,mean,stddev,median,user,system,min,max,parameter_iterations
Graal-EE,0.041660721393333336,0.00048315357409762106,0.04149390596,0.031591899999999985,0.010111713333333333,0.04099080046,0.04256486046,1
Graal-EE,0.23836487482666666,0.008870062275521253,0.23857399896,0.2122979333333333,0.026065520000000002,0.22843369646,0.24845051446000002,100
Graal-EE,30.588265315493334,1.2644012183675997,30.46875108796,29.562919533333325,1.0261742533333333,28.900028270460002,32.13474323446,10000
